Dot Point Measurements																									
																									
"Generated: Tuesday, November 20, 2018 15:07:32"																									
																									
Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	Broad	Morphology	Type	FieldOfView	Relief	Bedforms	Bedform.type	CODE	Radius %
POC37002_R372.avi	25057	1452.5913	944	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC37002_R372.avi	25057	1452.5913	136	1727													Open Water			Open					100
POC37002_R372.avi	25057	1452.5913	405	1727													Open Water			Open					89.8
POC37002_R372.avi	25057	1452.5913	675	1727													Open Water			Open					89.8
POC37002_R372.avi	25057	1452.5913	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC37003_L378.avi	12380	1530.052	136	193													Open Water			Open					100
POC37003_L378.avi	12380	1530.052	405	193													Open Water			Open					89.8
POC37003_L378.avi	12380	1530.052	675	193													Open Water			Open					89.8
POC37003_L378.avi	12380	1530.052	944	193													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	100
POC37003_L378.avi	12380	1530.052	136	576													Open Water			Open					64.3
POC37003_L378.avi	12380	1530.052	405	576													Open Water			Open					46.9
POC37003_L378.avi	12380	1530.052	675	576													Open Water			Open					46.9
POC37003_L378.avi	12380	1530.052	944	576													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC37003_L378.avi	12380	1530.052	136	960													Open Water			Open					46.6
POC37003_L378.avi	12380	1530.052	405	960													Open Water			Open					15.5
POC37003_L378.avi	12380	1530.052	675	960													Open Water			Open					15.5
POC37003_L378.avi	12380	1530.052	944	960													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	46.6
POC37003_L378.avi	12380	1530.052	136	1344													Open Water			Open					64.3
POC37003_L378.avi	12380	1530.052	405	1344													Open Water			Open					46.9
POC37003_L378.avi	12380	1530.052	675	1344													Open Water			Open					46.9
POC37003_L378.avi	12380	1530.052	944	1344													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC37003_L378.avi	12380	1530.052	136	1727													Open Water			Open					100
POC37003_L378.avi	12380	1530.052	405	1727													Open Water			Open					89.8
POC37003_L378.avi	12380	1530.052	675	1727													Open Water			Open					89.8
POC37003_L378.avi	12380	1530.052	944	1727													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	100
POC37004_R373.avi	21193	1629.1113	136	193													Open Water			Open					100
POC37004_R373.avi	21193	1629.1113	405	193													Open Water			Open					89.8
POC37004_R373.avi	21193	1629.1113	675	193													Open Water			Open					89.8
POC37004_R373.avi	21193	1629.1113	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC37004_R373.avi	21193	1629.1113	136	576													Open Water			Open					64.3
POC37004_R373.avi	21193	1629.1113	405	576													Open Water			Open					46.9
POC37004_R373.avi	21193	1629.1113	675	576													Open Water			Open					46.9
POC37004_R373.avi	21193	1629.1113	944	576													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	64.3
POC37004_R373.avi	21193	1629.1113	136	960													Open Water			Open					46.6
POC37004_R373.avi	21193	1629.1113	405	960													Open Water			Open					15.5
POC37004_R373.avi	21193	1629.1113	675	960													Open Water			Open					15.5
POC37004_R373.avi	21193	1629.1113	944	960													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.6
POC37004_R373.avi	21193	1629.1113	136	1344													Open Water			Open					64.3
POC37004_R373.avi	21193	1629.1113	405	1344													Open Water			Open					46.9
POC37004_R373.avi	21193	1629.1113	675	1344													Open Water			Open					46.9
POC37004_R373.avi	21193	1629.1113	944	1344													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC37004_R373.avi	21193	1629.1113	136	1727													Open Water			Open					100
POC37004_R373.avi	21193	1629.1113	405	1727													Open Water			Open					89.8
POC37004_R373.avi	21193	1629.1113	675	1727													Open Water			Open					89.8
POC37004_R373.avi	21193	1629.1113	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	Bioturbated		82001015	100
POC37005_R375.avi	61501	1744.5513	136	193													Open Water			Open					100
POC37005_R375.avi	61501	1744.5513	405	193													Open Water			Open					89.8
POC37005_R375.avi	61501	1744.5513	675	193													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	89.8
POC37005_R375.avi	61501	1744.5513	944	193													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	100
POC37005_R375.avi	61501	1744.5513	136	576													Open Water			Open					64.3
POC37005_R375.avi	61501	1744.5513	405	576													Open Water			Open					46.9
POC37005_R375.avi	61501	1744.5513	675	576													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	46.9
POC37005_R375.avi	61501	1744.5513	944	576													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC37005_R375.avi	61501	1744.5513	136	960													Open Water			Open					46.6
POC37005_R375.avi	61501	1744.5513	405	960													Open Water			Open					15.5
POC37005_R375.avi	61501	1744.5513	675	960													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	15.5
POC37005_R375.avi	61501	1744.5513	944	960													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	46.6
POC37005_R375.avi	61501	1744.5513	136	1344													Open Water			Open					64.3
POC37005_R375.avi	61501	1744.5513	405	1344													Open Water			Open					46.9
POC37005_R375.avi	61501	1744.5513	675	1344													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	46.9
POC37005_R375.avi	61501	1744.5513	944	1344													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC37005_R375.avi	61501	1744.5513	136	1727													Open Water			Open					100
POC37005_R375.avi	61501	1744.5513	405	1727													Open Water			Open					89.8
POC37005_R375.avi	61501	1744.5513	675	1727													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	89.8
POC37005_R375.avi	61501	1744.5513	944	1727													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	100
POC38001_L376.avi	45933	3391.412	136	193													Open Water			Open					100
POC38001_L376.avi	45933	3391.412	405	193													Open Water			Open					89.8
POC38001_L376.avi	45933	3391.412	675	193													Open Water			Open					89.8
POC38001_L376.avi	45933	3391.412	944	193													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	100
POC38001_L376.avi	45933	3391.412	136	576													Open Water			Open					64.3
POC38001_L376.avi	45933	3391.412	405	576													Open Water			Open					46.9
POC38001_L376.avi	45933	3391.412	675	576													Open Water			Open					46.9
POC38001_L376.avi	45933	3391.412	944	576													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC38001_L376.avi	45933	3391.412	136	960													Open Water			Open					46.6
POC38001_L376.avi	45933	3391.412	405	960													Open Water			Open					15.5
POC38001_L376.avi	45933	3391.412	675	960													Open Water			Open					15.5
POC38001_L376.avi	45933	3391.412	944	960													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	46.6
POC38001_L376.avi	45933	3391.412	136	1344													Open Water			Open					64.3
POC38001_L376.avi	45933	3391.412	405	1344													Open Water			Open					46.9
POC38001_L376.avi	45933	3391.412	675	1344													Open Water			Open					46.9
POC38001_L376.avi	45933	3391.412	944	1344													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC38001_L376.avi	45933	3391.412	136	1727													Open Water			Open					100
POC38001_L376.avi	45933	3391.412	405	1727													Open Water			Open					89.8
POC38001_L376.avi	45933	3391.412	675	1727													Open Water			Open					89.8
POC38001_L376.avi	45933	3391.412	944	1727													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	100
POC38002_L374.avi	55728	3479.206	136	193													Open Water			Open					100
POC38002_L374.avi	55728	3479.206	405	193													Open Water			Open					89.8
POC38002_L374.avi	55728	3479.206	675	193													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	89.8
POC38002_L374.avi	55728	3479.206	944	193													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	100
POC38002_L374.avi	55728	3479.206	136	576													Open Water			Open					64.3
POC38002_L374.avi	55728	3479.206	405	576													Open Water			Open					46.9
POC38002_L374.avi	55728	3479.206	675	576													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	46.9
POC38002_L374.avi	55728	3479.206	944	576													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC38002_L374.avi	55728	3479.206	136	960													Open Water			Open					46.6
POC38002_L374.avi	55728	3479.206	405	960													Open Water			Open					15.5
POC38002_L374.avi	55728	3479.206	675	960													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	15.5
POC38002_L374.avi	55728	3479.206	944	960													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	46.6
POC38002_L374.avi	55728	3479.206	136	1344													Open Water			Open					64.3
POC38002_L374.avi	55728	3479.206	405	1344													Open Water			Open					46.9
POC38002_L374.avi	55728	3479.206	675	1344													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	46.9
POC38002_L374.avi	55728	3479.206	944	1344													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC38002_L374.avi	55728	3479.206	136	1727													Open Water			Open					100
POC38002_L374.avi	55728	3479.206	405	1727													Open Water			Open					89.8
POC38002_L374.avi	55728	3479.206	675	1727													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	89.8
POC38002_L374.avi	55728	3479.206	944	1727													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	100
POC38004_L371.avi	32013	3549.052	136	193													Open Water			Limited					100
POC38004_L371.avi	32013	3549.052	405	193													Open Water			Limited					89.8
POC38004_L371.avi	32013	3549.052	675	193													Open Water			Limited					89.8
POC38004_L371.avi	32013	3549.052	944	193													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	100
POC38004_L371.avi	32013	3549.052	136	576													Open Water			Limited					64.3
POC38004_L371.avi	32013	3549.052	405	576													Open Water			Limited					46.9
POC38004_L371.avi	32013	3549.052	675	576													Open Water			Limited					46.9
POC38004_L371.avi	32013	3549.052	944	576													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC38004_L371.avi	32013	3549.052	136	960													Open Water			Limited					46.6
POC38004_L371.avi	32013	3549.052	405	960													Open Water			Limited					15.5
POC38004_L371.avi	32013	3549.052	675	960													Open Water			Limited					15.5
POC38004_L371.avi	32013	3549.052	944	960													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	46.6
POC38004_L371.avi	32013	3549.052	136	1344													Open Water			Limited					64.3
POC38004_L371.avi	32013	3549.052	405	1344													Open Water			Limited					46.9
POC38004_L371.avi	32013	3549.052	675	1344													Open Water			Limited					46.9
POC38004_L371.avi	32013	3549.052	944	1344													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC38004_L371.avi	32013	3549.052	136	1727													Open Water			Limited					100
POC38004_L371.avi	32013	3549.052	405	1727													Open Water			Limited					89.8
POC38004_L371.avi	32013	3549.052	675	1727													Open Water			Limited					89.8
POC38004_L371.avi	32013	3549.052	944	1727													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	100
POC38005_L367.avi	100740	3693.49	136	193													Open Water			Open					100
POC38005_L367.avi	100740	3693.49	405	193													Open Water			Open					89.8
POC38005_L367.avi	100740	3693.49	675	193													Open Water			Open					89.8
POC38005_L367.avi	100740	3693.49	944	193													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	100
POC38005_L367.avi	100740	3693.49	136	576													Open Water			Open					64.3
POC38005_L367.avi	100740	3693.49	405	576													Open Water			Open					46.9
POC38005_L367.avi	100740	3693.49	675	576													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	46.9
POC38005_L367.avi	100740	3693.49	944	576													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC38005_L367.avi	100740	3693.49	136	960													Open Water			Open					46.6
POC38005_L367.avi	100740	3693.49	405	960													Open Water			Open					15.5
POC38005_L367.avi	100740	3693.49	675	960													Open Water			Open					15.5
POC38005_L367.avi	100740	3693.49	944	960													Octocoral/Black	Branching (3D)	Type 2	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	None		11168902	46.6
POC38005_L367.avi	100740	3693.49	136	1344													Open Water			Open					64.3
POC38005_L367.avi	100740	3693.49	405	1344													Open Water			Open					46.9
POC38005_L367.avi	100740	3693.49	675	1344													Open Water			Open					46.9
POC38005_L367.avi	100740	3693.49	944	1344													Octocoral/Black	Branching (3D)	Type 2	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.	None		11168902	64.3
POC38005_L367.avi	100740	3693.49	136	1727													Open Water			Open					100
POC38005_L367.avi	100740	3693.49	405	1727													Open Water			Open					89.8
POC38005_L367.avi	100740	3693.49	675	1727													Open Water			Open					89.8
POC38005_L367.avi	100740	3693.49	944	1727													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	100
POC39001_L367.avi	45682	3763.472	136	193													Open Water			Open					100
POC39001_L367.avi	45682	3763.472	405	193													Open Water			Open					89.8
POC39001_L367.avi	45682	3763.472	675	193													Open Water			Open					89.8
POC39001_L367.avi	45682	3763.472	944	193													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	100
POC39001_L367.avi	45682	3763.472	136	576													Open Water			Open					64.3
POC39001_L367.avi	45682	3763.472	405	576													Open Water			Open					46.9
POC39001_L367.avi	45682	3763.472	675	576													Open Water			Open					46.9
POC39001_L367.avi	45682	3763.472	944	576													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC39001_L367.avi	45682	3763.472	136	960													Open Water			Open					46.6
POC39001_L367.avi	45682	3763.472	405	960													Open Water			Open					15.5
POC39001_L367.avi	45682	3763.472	675	960													Open Water			Open					15.5
POC39001_L367.avi	45682	3763.472	944	960													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	46.6
POC39001_L367.avi	45682	3763.472	136	1344													Open Water			Open					64.3
POC39001_L367.avi	45682	3763.472	405	1344													Open Water			Open					46.9
POC39001_L367.avi	45682	3763.472	675	1344													Open Water			Open					46.9
POC39001_L367.avi	45682	3763.472	944	1344													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC39001_L367.avi	45682	3763.472	136	1727													Open Water			Open					100
POC39001_L367.avi	45682	3763.472	405	1727													Open Water			Open					89.8
POC39001_L367.avi	45682	3763.472	675	1727													Open Water			Open					89.8
POC39001_L367.avi	45682	3763.472	944	1727													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	100
POC39002_R372.avi	72691	3945.4993	136	193													Open Water			Open					100
POC39002_R372.avi	72691	3945.4993	405	193													Open Water			Open					89.8
POC39002_R372.avi	72691	3945.4993	675	193													Open Water			Open					89.8
POC39002_R372.avi	72691	3945.4993	944	193													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC39002_R372.avi	72691	3945.4993	136	576													Open Water			Open					64.3
POC39002_R372.avi	72691	3945.4993	405	576													Open Water			Open					46.9
POC39002_R372.avi	72691	3945.4993	675	576													Open Water			Open					46.9
POC39002_R372.avi	72691	3945.4993	944	576													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC39002_R372.avi	72691	3945.4993	136	960													Open Water			Open					46.6
POC39002_R372.avi	72691	3945.4993	405	960													Open Water			Open					15.5
POC39002_R372.avi	72691	3945.4993	675	960													Open Water			Open					15.5
POC39002_R372.avi	72691	3945.4993	944	960													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	46.6
POC39002_R372.avi	72691	3945.4993	136	1344													Open Water			Open					64.3
POC39002_R372.avi	72691	3945.4993	405	1344													Open Water			Open					46.9
POC39002_R372.avi	72691	3945.4993	675	1344													Open Water			Open					46.9
POC39002_R372.avi	72691	3945.4993	944	1344													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC39002_R372.avi	72691	3945.4993	136	1727													Open Water			Open					100
POC39002_R372.avi	72691	3945.4993	405	1727													Open Water			Open					89.8
POC39002_R372.avi	72691	3945.4993	675	1727													Open Water			Open					89.8
POC39002_R372.avi	72691	3945.4993	944	1727													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	None		82001014	100
POC39003_L377.avi	59809	4020.9827	136	193													Open Water			Open					100
POC39003_L377.avi	59809	4020.9827	405	193													Open Water			Open					89.8
POC39003_L377.avi	59809	4020.9827	675	193													Open Water			Open					89.8
POC39003_L377.avi	59809	4020.9827	944	193													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	None		82001014	100
POC39003_L377.avi	59809	4020.9827	136	576													Open Water			Open					64.3
POC39003_L377.avi	59809	4020.9827	405	576													Open Water			Open					46.9
POC39003_L377.avi	59809	4020.9827	675	576													Open Water			Open					46.9
POC39003_L377.avi	59809	4020.9827	944	576													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC39003_L377.avi	59809	4020.9827	136	960													Open Water			Open					46.6
POC39003_L377.avi	59809	4020.9827	405	960													Open Water			Open					15.5
POC39003_L377.avi	59809	4020.9827	675	960													Open Water			Open					15.5
POC39003_L377.avi	59809	4020.9827	944	960													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	46.6
POC39003_L377.avi	59809	4020.9827	136	1344													Open Water			Open					64.3
POC39003_L377.avi	59809	4020.9827	405	1344													Open Water			Open					46.9
POC39003_L377.avi	59809	4020.9827	675	1344													Open Water			Open					46.9
POC39003_L377.avi	59809	4020.9827	944	1344													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC39003_L377.avi	59809	4020.9827	136	1727													Open Water			Open					100
POC39003_L377.avi	59809	4020.9827	405	1727													Open Water			Open					89.8
POC39003_L377.avi	59809	4020.9827	675	1727													Open Water			Open					89.8
POC39003_L377.avi	59809	4020.9827	944	1727													Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.	None		82001014	100
POC39004_L374.avi	53454	4107.61	136	193													Open Water			Open					100
POC39004_L374.avi	53454	4107.61	405	193													Open Water			Open					89.8
POC39004_L374.avi	53454	4107.61	675	193													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	89.8
POC39004_L374.avi	53454	4107.61	944	193													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	100
POC39004_L374.avi	53454	4107.61	136	576													Open Water			Open					64.3
POC39004_L374.avi	53454	4107.61	405	576													Open Water			Open					46.9
POC39004_L374.avi	53454	4107.61	675	576													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	46.9
POC39004_L374.avi	53454	4107.61	944	576													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC39004_L374.avi	53454	4107.61	136	960													Open Water			Open					46.6
POC39004_L374.avi	53454	4107.61	405	960													Open Water			Open					15.5
POC39004_L374.avi	53454	4107.61	675	960													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	15.5
POC39004_L374.avi	53454	4107.61	944	960													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	46.6
POC39004_L374.avi	53454	4107.61	136	1344													Open Water			Open					64.3
POC39004_L374.avi	53454	4107.61	405	1344													Open Water			Open					46.9
POC39004_L374.avi	53454	4107.61	675	1344													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	46.9
POC39004_L374.avi	53454	4107.61	944	1344													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC39004_L374.avi	53454	4107.61	136	1727													Open Water			Open					100
POC39004_L374.avi	53454	4107.61	405	1727													Open Water			Open					89.8
POC39004_L374.avi	53454	4107.61	675	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	89.8
POC39004_L374.avi	53454	4107.61	944	1727													Unconsolidated	Sand / mud (fine sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001015	100
POC39005_L376.avi	36075	4790.76	136	193													Open Water			Open					100
POC39005_L376.avi	36075	4790.76	405	193													Open Water			Open					89.8
POC39005_L376.avi	36075	4790.76	675	193													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	89.8
POC39005_L376.avi	36075	4790.76	944	193													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	100
POC39005_L376.avi	36075	4790.76	136	576													Open Water			Open					64.3
POC39005_L376.avi	36075	4790.76	405	576													Open Water			Open					46.9
POC39005_L376.avi	36075	4790.76	675	576													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	46.9
POC39005_L376.avi	36075	4790.76	944	576													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC39005_L376.avi	36075	4790.76	136	960													Open Water			Open					46.6
POC39005_L376.avi	36075	4790.76	405	960													Open Water			Open					15.5
POC39005_L376.avi	36075	4790.76	675	960													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	15.5
POC39005_L376.avi	36075	4790.76	944	960													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	46.6
POC39005_L376.avi	36075	4790.76	136	1344													Open Water			Open					64.3
POC39005_L376.avi	36075	4790.76	405	1344													Open Water			Open					46.9
POC39005_L376.avi	36075	4790.76	675	1344													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	46.9
POC39005_L376.avi	36075	4790.76	944	1344													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	64.3
POC39005_L376.avi	36075	4790.76	136	1727													Open Water			Open					100
POC39005_L376.avi	36075	4790.76	405	1727													Open Water			Open					89.8
POC39005_L376.avi	36075	4790.76	675	1727													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	89.8
POC39005_L376.avi	36075	4790.76	944	1727													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."	None		82001014	100
